Rpeaks,type,sampling_rate
105541,N,422
105988,N,447
106467,N,479
106907,N,440
107361,N,454
107841,N,480
108286,N,445
108742,N,456
109231,N,489
109660,N,429
110130,N,470
110592,N,462
111014,N,422
111463,N,449
111888,N,425
112252,N,364
112611,N,359
112979,N,368
113336,N,357
113752,N,416
114278,N,526
114760,N,482
115241,N,481
115698,N,457
116156,N,458
116635,N,479
117078,N,443
117519,N,441
117975,N,456
118392,N,417
118851,N,459
119321,N,470
119745,N,424
120206,N,461
120663,N,457
121084,N,421
121557,N,473
122019,N,462
122439,N,420
122871,N,432
123261,N,390
123617,N,356
123987,N,370
124355,N,368
124743,N,388
125284,N,541
125775,N,491
126258,N,483
126751,N,493
127192,N,441
127677,N,485
128147,N,470
128575,N,428
129025,N,450
129483,N,458
129906,N,423
130310,N,404
130758,N,448
131187,N,429
131587,N,400
132014,N,427
132404,N,390
132828,N,424
133281,N,453
133708,N,427
134162,N,454
134615,N,453
135030,N,415
135469,N,439
135874,N,405
136300,N,426
136752,N,452
137170,N,418
137588,N,418
138011,N,423
138374,N,363
138729,N,355
139095,N,366
139455,N,360
139837,N,382
140317,N,480
140794,N,477
141233,N,439
141736,N,503
142189,N,453
142655,N,466
143113,N,458
143527,N,414
143973,N,446
144416,N,443
144823,N,407
145275,N,452
145720,N,445
146103,N,383
146532,N,429
146972,N,440
147373,N,401
147759,N,386
148158,N,399
148509,N,351
148866,N,357
149231,N,365
149594,N,363
149992,N,398
150457,N,465
150908,N,451
151367,N,459
151850,N,483
152283,N,433
152471,V,188
152737,N,266
153138,N,401
153555,N,417
153965,N,410
154396,N,431
154792,N,396
155193,N,401
155623,N,430
156034,N,411
156442,N,408
156870,N,428
157233,N,363
157598,N,365
157963,N,365
158317,N,354
158693,N,376
159137,N,444
159589,N,452
160009,N,420
160447,N,438
160866,N,419
161296,N,430
161666,N,370
162030,N,364
162396,N,366
162740,N,344
163073,N,333
163424,N,351
163815,N,391
164194,N,379
164563,N,369
164964,N,401
165391,N,427
165878,N,487
166333,N,455
166814,N,481
167277,N,463
167719,N,442
168191,N,472
168630,N,439
169051,N,421
169498,N,447
169907,N,409
170278,N,371
170641,N,363
170986,N,345
171336,N,350
171705,N,369
172120,N,415
172536,N,416
172985,N,449
173435,N,450
173852,N,417
174283,N,431
174697,N,414
175073,N,376
175445,N,372
175800,N,355
176148,N,348
176497,N,349
176841,N,344
177187,N,346
177562,N,375
178035,N,473
178513,N,478
179014,N,501
179487,N,473
179928,N,441
180401,N,473
180906,N,505
181337,N,431
181812,N,475
182299,N,487
182719,N,420
183169,N,450
183627,N,458
184039,N,412
184446,N,407
184821,N,375
185194,N,373
185564,N,370
185937,N,373
186348,N,411
186842,N,494
187324,N,482
187809,N,485
188264,N,455
188712,N,448
189183,N,471
189641,N,458
190074,N,433
190538,N,464
190956,N,418
191378,N,422
191820,N,442
192226,N,406
192651,N,425
193091,N,440
193499,N,408
193893,N,394
194254,N,361
194611,N,357
194973,N,362
195319,N,346
195683,N,364
196085,N,402
196506,N,421
197032,N,526
197510,N,478
197947,N,437
198339,N,392
198715,N,376
199081,N,366
199432,N,351
199775,N,343
200107,N,332
200457,N,350
200800,N,343
201139,N,339
201493,N,354
201866,N,373
202247,N,381
202644,N,397
203020,N,376
203409,N,389
203829,N,420
204287,N,458
204753,N,466
205255,N,502
205709,N,454
206174,N,465
206669,N,495
207111,N,442
207531,N,420
207967,N,436
208348,N,381
208716,N,368
209092,N,376
209466,N,374
209927,N,461
210472,N,545
210990,N,518
211507,N,517
211980,N,473
212455,N,475
212953,N,498
213397,N,444
213854,N,457
214282,N,428
214701,N,419
215152,N,451
215566,N,414
215933,N,367
216307,N,374
216697,N,390
217138,N,441
217658,N,520
218128,N,470
218626,N,498
219079,N,453
219522,N,443
219998,N,476
220449,N,451
220852,N,403
221241,N,389
221606,N,365
221972,N,366
222358,N,386
222859,N,501
223319,N,460
223801,N,482
224284,N,483
224733,N,449
225180,N,447
225596,N,416
226050,N,454
226511,N,461
226939,N,428
227396,N,457
227847,N,451
228273,N,426
228708,N,435
229137,N,429
229556,N,419
230008,N,452
230424,N,416
230837,N,413
231312,N,475
231720,N,408
232148,N,428
232614,N,466
233029,N,415
233456,N,427
233904,N,448
234337,N,433
234752,N,415
235214,N,462
235653,N,439
236059,N,406
236504,N,445
236952,N,448
237357,N,405
237812,N,455
238261,N,449
238668,N,407
239100,N,432
239545,N,445
239956,N,411
240377,N,421
240762,N,385
241138,N,376
241494,N,356
241848,N,354
242195,N,347
242556,N,361
242936,N,380
243430,N,494
243919,N,489
244408,N,489
244845,N,437
245286,N,441
245764,N,478
246198,N,434
246636,N,438
247106,N,470
247529,N,423
247996,N,467
248485,N,489
248894,N,409
249356,N,462
249824,N,468
250243,N,419
250700,N,457
251190,N,490
251614,N,424
252075,N,461
252515,N,440
252936,N,421
253381,N,445
253815,N,434
254221,N,406
254666,N,445
255107,N,441
255516,N,409
255979,N,463
256430,N,451
256840,N,410
257272,N,432
257737,N,465
258155,N,418
258619,N,464
259060,N,441
259468,N,408
259921,N,453
260338,N,417
260738,N,400
261168,N,430
261570,N,402
261958,N,388
262382,N,424
262795,N,413
263203,N,408
263641,N,438
264076,N,435
264482,N,406
264947,N,465
265398,N,451
265822,N,424
266296,N,474
266756,N,460
267167,N,411
267617,N,450
268047,N,430
268452,N,405
268891,N,439
269323,N,432
269725,N,402
270166,N,441
270651,N,485
271067,N,416
271508,N,441
271962,N,454
272392,N,430
272792,N,400
273249,N,457
273674,N,425
274027,N,353
274394,N,367
274737,N,343
275076,N,339
275427,N,351
275785,N,358
276263,N,478
276648,N,385
277034,N,386
277431,N,397
277879,N,448
278336,N,457
278764,N,428
279217,N,453
279655,N,438
280080,N,425
280521,N,441
280983,N,462
281401,N,418
281890,N,489
282385,N,495
282839,N,454
283328,N,489
283801,N,473
284263,N,462
284738,N,475
285201,N,463
285662,N,461
286101,N,439
286573,N,472
287011,N,438
287482,N,471
287949,N,467
288381,N,432
288813,N,432
289274,N,461
289682,N,408
290083,N,401
290473,N,390
290822,N,349
291178,N,356
291529,N,351
291872,N,343
292249,N,377
292781,N,532
293283,N,502
293795,N,512
294273,N,478
294718,N,445
295183,N,465
295632,N,449
296070,N,438
296526,N,456
296955,N,429
297382,N,427
297867,N,485
298299,N,432
298779,N,480
299257,N,478
299709,N,452
300156,N,447
300625,N,469
301050,N,425
301522,N,472
301974,N,452
302386,N,412
302827,N,441
303275,N,448
303675,N,400
304112,N,437
304551,N,439
304965,N,414
305432,N,467
305894,N,462
306331,N,437
306785,N,454
307255,N,470
307676,N,421
308113,N,437
308545,N,432
308955,N,410
309354,N,399
309804,N,450
310266,N,462
310684,N,418
311059,N,375
311413,N,354
311772,N,359
312149,N,377
312592,N,443
313002,N,410
313471,N,469
313945,N,474
314339,N,394
314756,N,417
315174,N,418
315564,N,390
315976,N,412
316400,N,424
316801,N,401
317252,N,451
317691,N,439
318093,N,402
318558,N,465
319014,N,456
319431,N,417
319881,N,450
320332,N,451
320743,N,411
321208,N,465
321648,N,440
322077,N,429
322530,N,453
322974,N,444
323398,N,424
323893,N,495
324343,N,450
324813,N,470
325283,N,470
325722,N,439
326150,N,428
326645,N,495
327095,N,450
327507,N,412
327984,N,477
328447,N,463
328867,N,420
329320,N,453
329756,N,436
330146,N,390
330578,N,432
331005,N,427
331413,N,408
331869,N,456
332312,N,443
332734,N,422
333201,N,467
333623,N,422
334026,N,403
334469,N,443
334896,N,427
335301,N,405
335759,N,458
336212,N,453
336625,N,413
337096,N,471
337568,N,472
338001,N,433
338463,N,462
338929,N,466
339351,N,422
339822,N,471
340275,N,453
340679,N,404
341115,N,436
341587,N,472
342005,N,418
342415,N,410
342857,N,442
343278,N,421
343684,N,406
344142,N,458
344591,N,449
344993,N,402
345450,N,457
345886,N,436
346285,N,399
346694,N,409
347115,N,421
347500,N,385
347883,N,383
348304,N,421
348727,N,423
349119,N,392
349566,N,447
350024,N,458
350439,N,415
350898,N,459
351365,N,467
351784,N,419
352246,N,462
352717,N,471
353126,N,409
353581,N,455
354038,N,457
354434,N,396
354855,N,421
355302,N,447
355708,N,406
356152,N,444
356624,N,472
357037,N,413
357467,N,430
357909,N,442
358351,N,442
358769,N,418
359228,N,459
359678,N,450
360095,N,417
360553,N,458
361011,N,458
361414,N,403
361836,N,422
362264,N,428
362665,N,401
363075,N,410
363509,N,434
363928,N,419
364319,N,391
364728,N,409
365146,N,418
365540,N,394
365986,N,446
366463,N,477
366908,N,445
367358,N,450
367808,N,450
368215,N,407
368655,N,440
369095,N,440
369508,N,413
369914,N,406
370339,N,425
370766,N,427
371169,N,403
371617,N,448
372050,N,433
372464,N,414
372925,N,461
373363,N,438
373766,N,403
374194,N,428
374627,N,433
375046,N,419
375506,N,460
375973,N,467
376396,N,423
376824,N,428
377237,N,413
377586,N,349
377950,N,364
378297,N,347
378621,N,324
378960,N,339
379297,N,337
379686,N,389
380085,N,399
380601,N,516
381094,N,493
381558,N,464
382052,N,494
382538,N,486
383007,N,469
383496,N,489
383941,N,445
384386,N,445
384830,N,444
385227,N,397
385646,N,419
386074,N,428
386474,N,400
386897,N,423
387319,N,422
387718,N,399
388187,N,469
388615,N,428
389028,N,413
389487,N,459
389965,N,478
390389,N,424
390885,N,496
391359,N,474
391797,N,438
392255,N,458
392708,N,453
393115,N,407
393598,N,483
394064,N,466
394482,N,418
394948,N,466
395376,N,428
395779,N,403
396229,N,450
396663,N,434
397051,N,388
397509,N,458
397954,N,445
398328,N,374
398688,N,360
399045,N,357
399396,N,351
399748,N,352
400147,N,399
400561,N,414
401098,N,537
401591,N,493
402079,N,488
402572,N,493
403037,N,465
403512,N,475
403967,N,455
404384,N,417
404827,N,443
405259,N,432
405664,N,405
406129,N,465
406554,N,425
406936,N,382
407339,N,403
407793,N,454
408202,N,409
408661,N,459
409172,N,511
409621,N,449
410054,N,433
410521,N,467
410944,N,423
411371,N,427
411799,N,428
412180,N,381
412592,N,412
413082,N,490
413542,N,460
413977,N,435
414443,N,466
414877,N,434
415283,N,406
415715,N,432
416169,N,454
416575,N,406
417049,N,474
417472,N,423
417905,N,433
418371,N,466
418798,N,427
419233,N,435
419678,N,445
420095,N,417
420482,N,387
420905,N,423
421358,N,453
421776,N,418
422218,N,442
422670,N,452
423081,N,411
423495,N,414
423919,N,424
424329,N,410
424718,N,389
425138,N,420
425557,N,419
425939,N,382
426372,N,433
426809,N,437
427209,N,400
427638,N,429
428093,N,455
428490,N,397
428911,N,421
429296,N,385
429645,N,349
429998,N,353
430352,N,354
430696,N,344
431122,N,426
431643,N,521
432129,N,486
432625,N,496
433102,N,477
433544,N,442
434023,N,479
434446,N,423
434861,N,415
435297,N,436
435762,N,465
436167,N,405
436629,N,462
437080,N,451
437486,N,406
437924,N,438
438371,N,447
438763,N,392
439175,N,412
439606,N,431
440014,N,408
440423,N,409
440901,N,478
441398,N,497
441835,N,437
442312,N,477
442777,N,465
443204,N,427
443661,N,457
444135,N,474
444536,N,401
444993,N,457
445443,N,450
445846,N,403
446290,N,444
446734,N,444
447137,N,403
447527,N,390
447981,N,454
448447,N,466
448859,N,412
449320,N,461
449781,N,461
450183,N,402
450643,N,460
451097,N,454
451497,N,400
451955,N,458
452399,N,444
452803,N,404
453220,N,417
453694,N,474
454129,N,435
454557,N,428
455005,N,448
455437,N,432
455829,N,392
456262,N,433
456687,N,425
457072,N,385
457488,N,416
457907,N,419
458293,N,386
458690,N,397
459135,N,445
459557,N,422
459968,N,411
460403,N,435
460857,N,454
461262,N,405
461746,N,484
462213,N,467
462627,N,414
463081,N,454
463560,N,479
463994,N,434
464451,N,457
464926,N,475
465361,N,435
465777,N,416
466239,N,462
466694,N,455
467104,N,410
467553,N,449
468001,N,448
468402,N,401
468835,N,433
469269,N,434
469663,N,394
470108,N,445
470561,N,453
470989,N,428
471382,N,393
471822,N,440
472247,N,425
472645,N,398
473084,N,439
473534,N,450
473940,N,406
474365,N,425
474807,N,442
475213,N,406
475622,N,409
476058,N,436
476437,N,379
476800,N,363
477154,N,354
477496,N,342
477844,N,348
478192,N,348
478544,N,352
478890,N,346
479239,N,349
479617,N,378
480143,N,526
480608,N,465
481066,N,458
481569,N,503
482028,N,459
482485,N,457
482990,N,505
483463,N,473
483869,N,406
484251,N,382
484623,N,372
484960,N,337
485307,N,347
485648,N,341
485992,N,344
486354,N,362
486735,N,381
487144,N,409
487673,N,529
488174,N,501
488645,N,471
489154,N,509
489628,N,474
490085,N,457
490560,N,475
491021,N,461
491506,N,485
491983,N,477
492411,N,428
492891,N,480
493355,N,464
493780,N,425
494255,N,475
494686,N,431
495077,N,391
495509,N,432
495947,N,438
496357,N,410
496819,N,462
497280,N,461
497696,N,416
498150,N,454
498581,N,431
498987,N,406
499457,N,470
499927,N,470
500341,N,414
500812,N,471
501262,N,450
501664,N,402
502095,N,431
502494,N,399
502880,N,386
503313,N,433
503794,N,481
504198,N,404
504657,N,459
505119,N,462
505535,N,416
505937,N,402
506315,N,378
506662,N,347
507003,N,341
507343,N,340
507685,N,342
508049,N,364
508556,N,507
509074,N,518
509538,N,464
510046,N,508
510545,N,499
511010,N,465
511480,N,470
511964,N,484
512411,N,447
512866,N,455
513311,N,445
513743,N,432
514154,N,411
514603,N,449
515045,N,442
515450,N,405
515913,N,463
516360,N,447
516778,N,418
517185,N,407
517576,N,391
517952,N,376
518360,N,408
518746,N,386
519175,N,429
519611,N,436
520014,N,403
520408,N,394
520802,N,394
521168,N,366
521535,N,367
521904,N,369
522295,N,391
522663,N,368
523023,N,360
523415,N,392
523794,N,379
524161,N,367
524523,N,362
524901,N,378
525272,N,371
525613,N,341
525977,N,364
526331,N,354
526665,N,334
527019,N,354
527367,N,348
527727,N,360
528087,N,360
528454,N,367
528846,N,392
529223,N,377
529598,N,375
530038,N,440
530505,N,467
530958,N,453
531448,N,490
531915,N,467
532313,N,398
532749,N,436
533184,N,435
533599,N,415
534075,N,476
534530,N,455
534992,N,462
535425,N,433
535828,N,403
536267,N,439
536739,N,472
537231,N,492
537708,N,477
538196,N,488
538580,N,384
538965,N,385
539350,N,385
539722,N,372
540116,N,394
540594,N,478
541089,N,495
541612,N,523
542120,N,508
542591,N,471
543085,N,494
543547,N,462
543965,N,418
544423,N,458
544865,N,442
545272,N,407
545684,N,412
545876,V,192
546120,N,244
546482,N,362
546863,N,381
547249,N,386
547606,N,357
547961,N,355
548332,N,371
548700,N,368
549080,N,380
549529,N,449
549999,N,470
550476,N,477
550946,N,470
551387,N,441
551818,N,431
552306,N,488
552774,N,468
553193,N,419
553651,N,458
554075,N,424
554474,N,399
554914,N,440
555353,N,439
555767,N,414
556225,N,458
556707,N,482
557096,N,389
557457,N,361
557819,N,362
558176,N,357
558551,N,375
558949,N,398
559442,N,493
559942,N,500
560447,N,505
560927,N,480
561429,N,502
561901,N,472
562340,N,439
562786,N,446
563246,N,460
563654,N,408
564089,N,435
564538,N,449
564960,N,422
565345,N,385
565716,N,371
566087,N,371
566441,N,354
566818,N,377
567238,N,420
567664,N,426
568196,N,532
568668,N,472
569129,N,461
569616,N,487
570068,N,452
570497,N,429
570955,N,458
571373,N,418
571779,N,406
572238,N,459
572726,N,488
573155,N,429
573636,N,481
574074,N,438
574534,N,460
574999,N,465
575427,N,428
575928,N,501
576416,N,488
576838,N,422
577295,N,457
577737,N,442
578111,N,374
578473,N,362
578841,N,368
579200,N,359
579586,N,386
580104,N,518
580573,N,469
581070,N,497
581535,N,465
581979,N,444
582461,N,482
582890,N,429
583301,N,411
583764,N,463
584215,N,451
584649,N,434
585119,N,470
585577,N,458
585993,N,416
586452,N,459
586880,N,428
587294,N,414
587736,N,442
588156,N,420
588561,N,405
589012,N,451
589433,N,421
589844,N,411
590311,N,467
590756,N,445
591182,N,426
591643,N,461
592101,N,458
592508,N,407
592961,N,453
593373,N,412
593765,N,392
594194,N,429
594620,N,426
595022,N,402
595488,N,466
595968,N,480
596380,N,412
596837,N,457
597315,N,478
597741,N,426
598165,N,424
598635,N,470
599060,N,425
599444,N,384
599851,N,407
600047,V,196
600265,N,218
600572,N,307
600923,N,351
601286,N,363
601682,N,396
602230,N,548
602724,N,494
603231,N,507
603736,N,505
604203,N,467
604699,N,496
605178,N,479
605616,N,438
606057,N,441
606503,N,446
606931,N,428
607346,N,415
607789,N,443
608242,N,453
608660,N,418
609129,N,469
609586,N,457
609999,N,413
610430,N,431
610850,N,420
611243,N,393
611671,N,428
612084,N,413
612492,N,408
612945,N,453
613386,N,441
613807,N,421
614262,N,455
614691,N,429
615082,N,391
615518,N,436
615924,N,406
616322,N,398
616747,N,425
617152,N,405
617521,N,369
617884,N,363
618247,N,363
618598,N,351
618976,N,378
619464,N,488
619938,N,474
620439,N,501
620928,N,489
621357,N,429
621827,N,470
622290,N,463
622715,N,425
623149,N,434
623618,N,469
624044,N,426
624446,N,402
624892,N,446
625326,N,434
625727,N,401
626164,N,437
626574,N,410
626974,N,400
627409,N,435
627839,N,430
628255,N,416
628721,N,466
629216,N,495
629658,N,442
630088,N,430
630523,N,435
630939,N,416
631365,N,426
631852,N,487
632309,N,457
632750,N,441
633206,N,456
633647,N,441
634055,N,408
634502,N,447
634949,N,447
635359,N,410
635790,N,431
636225,N,435
636624,N,399
637056,N,432
637517,N,461
637934,N,417
638322,N,388
638744,N,422
639156,N,412
639560,N,404
639973,N,413
640376,N,403
640741,N,365
641078,N,337
641424,N,346
641757,N,333
642098,N,341
642453,N,355
642815,N,362
643218,N,403
643627,N,409
644007,N,380
644401,N,394
644786,N,385
645149,N,363
645504,N,355
645952,N,448
646355,N,403
646736,N,381
647117,N,381
647505,N,388
647876,N,371
648247,N,371
648626,N,379
648997,N,371
649342,N,345
649689,N,347
25,+,25
70,N,45
550,N,480
1021,N,471
1498,N,477
1925,N,427
2340,N,415
2821,N,481
3259,N,438
3667,N,408
4154,N,487
4630,N,476
5071,N,441
5594,N,523
6073,N,479
6510,N,437
6991,N,481
7474,N,483
7920,N,446
8409,N,489
8892,N,483
9326,N,434
9793,N,467
10273,N,480
10713,N,440
11198,N,485
11681,N,483
12145,N,464
12635,N,490
13114,N,479
13530,N,416
13992,N,462
14438,N,446
14848,N,410
15276,N,428
15721,N,445
16111,N,390
16512,N,401
16948,N,436
17352,N,404
17739,N,387
18194,N,455
18620,N,426
19026,N,406
19492,N,466
19915,N,423
20318,N,403
20754,N,436
21165,N,411
21554,N,389
22001,N,447
22456,N,455
22873,N,417
23322,N,449
23759,N,437
24174,N,415
24617,N,443
25061,N,444
25465,N,404
25914,N,449
26350,N,436
26746,N,396
27120,N,374
27476,N,356
27840,N,364
28200,N,360
28541,N,341
28909,N,368
29289,N,380
29659,N,370
30066,N,407
30544,N,478
31001,N,457
31471,N,470
31933,N,462
32365,N,432
32799,N,434
33257,N,458
33674,N,417
34101,N,427
34546,N,445
34953,N,407
35373,N,420
35877,N,504
36304,N,427
36712,N,408
37217,N,505
37643,N,426
38031,N,388
38394,N,363
38743,N,349
39103,N,360
39480,N,377
39843,N,363
40226,N,383
40625,N,399
41017,N,392
41512,N,495
42010,N,498
42492,N,482
42985,N,493
43420,N,435
43864,N,444
44331,N,467
44751,N,420
45142,N,391
45560,N,418
46008,N,448
46429,N,421
46874,N,445
47332,N,458
47700,N,368
48066,N,366
48433,N,367
48813,N,380
49339,N,526
49807,N,468
50288,N,481
50766,N,478
51212,N,446
51683,N,471
52162,N,479
52587,N,425
53077,N,490
53545,N,468
53959,N,414
54398,N,439
54867,N,469
55297,N,430
55715,N,418
56185,N,470
56566,N,381
56947,N,381
57343,N,396
57762,N,419
58304,N,542
58809,N,505
59267,N,458
59747,N,480
60202,N,455
60639,N,437
61109,N,470
61538,N,429
61934,N,396
62358,N,424
62773,N,415
63168,N,395
63566,N,398
64063,N,497
64537,N,474
64939,N,402
65416,N,477
65872,N,456
66256,N,384
66621,N,365
66990,N,369
67346,N,356
67717,N,371
68228,N,511
68704,N,476
69206,N,502
69679,N,473
70151,N,472
70650,N,499
71094,N,444
71529,N,435
72010,N,481
72463,N,453
72885,N,422
73328,N,443
73741,N,413
74135,N,394
74599,N,464
75008,N,409
75378,N,370
75759,N,381
76128,N,369
76633,N,505
77109,N,476
77576,N,467
78072,N,496
78529,N,457
78983,N,454
79430,N,447
79838,N,408
80298,N,460
80728,N,430
81137,N,409
81557,N,420
82010,N,453
82405,N,395
82803,N,398
83171,N,368
83526,N,355
83903,N,377
84267,N,364
84654,N,387
85145,N,491
85614,N,469
86105,N,491
86590,N,485
87025,N,435
87455,N,430
87920,N,465
88346,N,426
88779,N,433
89228,N,449
89653,N,425
90069,N,416
90543,N,474
90975,N,432
91383,N,408
91828,N,445
92286,N,458
92700,N,414
93193,N,493
93628,N,435
94038,N,410
94490,N,452
94939,N,449
95347,N,408
95799,N,452
96244,N,445
96652,N,408
97105,N,453
97505,N,400
97882,N,377
98251,N,369
98606,N,355
98970,N,364
99325,N,355
99686,N,361
100046,N,360
100410,N,364
100915,N,505
101373,N,458
101842,N,469
102338,N,496
102792,N,454
103270,N,478
103768,N,498
104211,N,443
104662,N,451
105119,N,457
105541,N,422
105988,N,447
106467,N,479
106907,N,440
107361,N,454
107841,N,480
108286,N,445
108742,N,456
109231,N,489
109660,N,429
110130,N,470
110592,N,462
111014,N,422
111463,N,449
111888,N,425
112252,N,364
112611,N,359
112979,N,368
113336,N,357
113752,N,416
114278,N,526
114760,N,482
115241,N,481
115698,N,457
116156,N,458
116635,N,479
117078,N,443
117519,N,441
117975,N,456
118392,N,417
118851,N,459
119321,N,470
119745,N,424
120206,N,461
120663,N,457
121084,N,421
121557,N,473
122019,N,462
122439,N,420
122871,N,432
123261,N,390
123617,N,356
123987,N,370
124355,N,368
124743,N,388
125284,N,541
125775,N,491
126258,N,483
126751,N,493
127192,N,441
127677,N,485
128147,N,470
128575,N,428
129025,N,450
129483,N,458
129906,N,423
130310,N,404
130758,N,448
131187,N,429
131587,N,400
132014,N,427
132404,N,390
132828,N,424
133281,N,453
133708,N,427
134162,N,454
134615,N,453
135030,N,415
135469,N,439
135874,N,405
136300,N,426
136752,N,452
137170,N,418
137588,N,418
138011,N,423
138374,N,363
138729,N,355
139095,N,366
139455,N,360
139837,N,382
140317,N,480
140794,N,477
141233,N,439
141736,N,503
142189,N,453
142655,N,466
143113,N,458
143527,N,414
143973,N,446
144416,N,443
144823,N,407
145275,N,452
145720,N,445
146103,N,383
146532,N,429
146972,N,440
147373,N,401
147759,N,386
148158,N,399
148509,N,351
148866,N,357
149231,N,365
149594,N,363
149992,N,398
150457,N,465
150908,N,451
151367,N,459
151850,N,483
152283,N,433
152471,V,188
152737,N,266
153138,N,401
153555,N,417
153965,N,410
154396,N,431
154792,N,396
155193,N,401
155623,N,430
156034,N,411
156442,N,408
156870,N,428
157233,N,363
157598,N,365
157963,N,365
158317,N,354
158693,N,376
159137,N,444
159589,N,452
160009,N,420
160447,N,438
160866,N,419
161296,N,430
161666,N,370
162030,N,364
162396,N,366
162740,N,344
163073,N,333
163424,N,351
163815,N,391
164194,N,379
164563,N,369
164964,N,401
165391,N,427
165878,N,487
166333,N,455
166814,N,481
167277,N,463
167719,N,442
168191,N,472
168630,N,439
169051,N,421
169498,N,447
169907,N,409
170278,N,371
170641,N,363
170986,N,345
171336,N,350
171705,N,369
172120,N,415
172536,N,416
172985,N,449
173435,N,450
173852,N,417
174283,N,431
174697,N,414
175073,N,376
175445,N,372
175800,N,355
176148,N,348
176497,N,349
176841,N,344
177187,N,346
177562,N,375
178035,N,473
178513,N,478
179014,N,501
179487,N,473
179928,N,441
180401,N,473
180906,N,505
181337,N,431
181812,N,475
182299,N,487
182719,N,420
183169,N,450
183627,N,458
184039,N,412
184446,N,407
184821,N,375
185194,N,373
185564,N,370
185937,N,373
186348,N,411
186842,N,494
187324,N,482
187809,N,485
188264,N,455
188712,N,448
189183,N,471
189641,N,458
190074,N,433
190538,N,464
190956,N,418
191378,N,422
191820,N,442
192226,N,406
192651,N,425
193091,N,440
193499,N,408
193893,N,394
194254,N,361
194611,N,357
194973,N,362
195319,N,346
195683,N,364
196085,N,402
196506,N,421
197032,N,526
197510,N,478
197947,N,437
198339,N,392
198715,N,376
199081,N,366
199432,N,351
199775,N,343
200107,N,332
200457,N,350
200800,N,343
201139,N,339
201493,N,354
201866,N,373
202247,N,381
202644,N,397
