Rpeaks,type,sampling_rate
76526,N,332
76866,N,340
77234,N,368
77588,N,354
77911,N,323
78233,N,322
78563,N,330
78875,N,312
79191,N,316
79505,N,314
79829,N,324
80144,N,315
80486,N,342
80843,N,357
81196,N,353
81517,N,321
81853,N,336
82172,N,319
82477,N,305
82793,N,316
83110,N,317
83407,N,297
83706,N,299
84022,N,316
84322,N,300
84612,N,290
84913,N,301
85225,N,312
85532,N,307
85875,N,343
86234,N,359
86580,N,346
86957,N,377
87319,N,362
87654,N,335
88006,N,352
88332,N,326
88637,N,305
88936,N,299
89257,N,321
89614,N,357
89959,N,345
90305,N,346
90699,N,394
91100,N,401
91466,N,366
91835,N,369
92216,N,381
92571,N,355
92895,N,324
93259,N,364
93633,N,374
93973,N,340
94290,N,317
94652,N,362
95011,N,359
95331,N,320
95664,N,333
96011,N,347
96334,N,323
96639,N,305
96980,N,341
97349,N,369
97678,N,329
98038,N,360
98412,N,374
98728,N,316
99038,N,310
99373,N,335
99701,N,328
100009,N,308
100328,N,319
100663,N,335
100987,N,324
101337,N,350
101731,N,394
102086,N,355
102417,N,331
102775,N,358
103155,N,380
103500,N,345
103839,N,339
104197,N,358
104532,N,335
104849,N,317
105189,N,340
105573,N,384
105956,N,383
106306,N,350
106649,N,343
106987,N,338
107300,N,313
107617,N,317
107925,N,308
108261,N,336
108589,N,328
108921,N,332
109284,N,363
109654,N,370
109991,N,337
110354,N,363
110741,N,387
111111,N,370
111444,N,333
111799,N,355
112186,N,387
112536,N,350
112860,N,324
113200,N,340
113555,N,355
113882,N,327
114202,N,320
114543,N,341
114878,N,335
115198,N,320
115532,N,334
115872,N,340
116198,N,326
116526,N,328
116889,N,363
117261,N,372
117587,N,326
117926,N,339
118310,N,384
118637,N,327
118966,N,329
119308,N,342
119661,N,353
119982,N,321
120313,N,331
120660,N,347
121018,N,358
121334,N,316
121683,N,349
122040,N,357
122359,N,319
122666,N,307
123001,N,335
123354,N,353
123673,N,319
123995,N,322
124379,N,384
124754,N,375
125082,N,328
125423,N,341
125765,N,342
126096,N,331
126397,N,301
126732,N,335
127129,N,397
127471,N,342
127788,N,317
128135,N,347
128501,N,366
128815,N,314
129132,N,317
129480,N,348
129821,N,341
130128,N,307
130447,N,319
130792,N,345
131112,N,320
131414,N,302
131738,N,324
132082,N,344
132406,N,324
132713,N,307
133044,N,331
133418,N,374
133778,N,360
134105,N,327
134491,N,386
134860,N,369
135189,N,329
135529,N,340
135898,N,369
136227,N,329
136527,N,300
136855,N,328
137211,N,356
137528,N,317
137841,N,313
138201,N,360
138583,N,382
138913,N,330
139260,N,347
139660,N,400
140004,N,344
140317,N,313
140672,N,355
141056,N,384
141390,N,334
141694,N,304
142048,N,354
142416,N,368
142773,N,357
143111,N,338
143482,N,371
143880,N,398
144233,N,353
144555,N,322
144914,N,359
145260,N,346
145578,N,318
145887,N,309
146223,N,336
146568,N,345
146883,N,315
147206,N,323
147560,N,354
147938,N,378
148277,N,339
148650,N,373
149034,N,384
149366,N,332
149680,N,314
150003,N,323
150331,N,328
150637,N,306
150954,N,317
151287,N,333
151630,N,343
151938,N,308
152250,N,312
152583,N,333
152921,N,338
153225,N,304
153563,N,338
153936,N,373
154295,N,359
154626,N,331
154964,N,338
155297,N,333
155606,N,309
155907,N,301
156235,N,328
156590,N,355
156910,N,320
157215,N,305
157542,N,327
157852,N,310
158147,N,295
158448,N,301
158800,N,352
159150,N,350
159473,N,323
159865,N,392
160257,N,392
160588,N,331
160927,N,339
161285,N,358
161618,N,333
161934,N,316
162252,N,318
162589,N,337
162917,N,328
163218,N,301
163523,N,305
163857,N,334
164168,N,311
164480,N,312
164810,N,330
165183,N,373
165538,N,355
165853,N,315
166175,N,322
166508,N,333
166824,N,316
167128,N,304
167423,N,295
167713,N,290
168013,N,300
168321,N,308
168624,N,303
168933,N,309
169235,N,302
169678,N,443
170095,N,417
170460,N,365
170826,N,366
171200,N,374
171579,N,379
171938,N,359
172315,N,377
172689,N,374
173054,N,365
173410,N,356
173774,N,364
174130,N,356
174452,N,322
174789,N,337
175174,N,385
175526,N,352
175854,N,328
176223,N,369
176592,N,369
176917,N,325
177240,N,323
177590,N,350
177944,N,354
178290,N,346
178605,N,315
178957,N,352
179328,N,371
179707,N,379
180031,N,324
180354,N,323
180689,N,335
181026,N,337
181330,N,304
181645,N,315
181994,N,349
182350,N,356
182669,N,319
183005,N,336
183378,N,373
183733,N,355
184041,N,308
184383,N,342
184760,N,377
185096,N,336
185413,N,317
185748,N,335
186081,N,333
186387,N,306
186701,N,314
187029,N,328
187350,N,321
187661,N,311
187987,N,326
188336,N,349
188685,N,349
189007,N,322
189359,N,352
189762,N,403
190121,N,359
190472,N,351
190823,N,351
191167,N,344
191483,N,316
191819,N,336
192173,N,354
192506,N,333
192834,N,328
193164,N,330
193523,N,359
193865,N,342
194216,N,351
194572,N,356
194915,N,343
195241,N,326
195579,N,338
195912,N,333
196239,N,327
196555,N,316
196873,N,318
197208,N,335
197534,N,326
197848,N,314
198184,N,336
198531,N,347
198889,N,358
199214,N,325
199556,N,342
199923,N,367
200256,N,333
200578,N,322
200908,N,330
201223,N,315
201539,N,316
201874,N,335
202232,N,358
202569,N,337
202909,N,340
203287,N,378
203626,N,339
203944,N,318
204282,N,338
204628,N,346
204963,N,335
205286,N,323
205635,N,349
205986,N,351
206296,N,310
206625,N,329
206960,N,335
207279,N,319
207588,N,309
207918,N,330
208291,N,373
208619,N,328
208927,N,308
209299,N,372
209676,N,377
210004,N,328
210323,N,319
210675,N,352
211020,N,345
211333,N,313
211655,N,322
211990,N,335
212311,N,321
212612,N,301
212921,N,309
213256,N,335
213584,N,328
213882,N,298
214201,N,319
214550,N,349
214869,N,319
215169,N,300
215481,N,312
215808,N,327
216120,N,312
216418,N,298
216722,N,304
217090,N,368
217413,N,323
217714,N,301
218040,N,326
218373,N,333
218691,N,318
218989,N,298
219308,N,319
219671,N,363
220007,N,336
220311,N,304
220631,N,320
220977,N,346
221289,N,312
221590,N,301
221930,N,340
222294,N,364
222610,N,316
222911,N,301
223231,N,320
223614,N,383
223952,N,338
224300,N,348
224683,N,383
225032,N,349
225337,N,305
225683,N,346
226038,N,355
226366,N,328
226676,N,310
227001,N,325
227358,N,357
227677,N,319
227983,N,306
228303,N,320
228615,N,312
228922,N,307
229231,N,309
229565,N,334
229881,N,316
230196,N,315
230498,N,302
230791,N,293
231083,N,292
231409,N,326
231739,N,330
232040,N,301
232344,N,304
232681,N,337
232998,N,317
233300,N,302
233623,N,323
233973,N,350
234300,N,327
234604,N,304
234934,N,330
235302,N,368
235632,N,330
235938,N,306
236293,N,355
236662,N,369
236991,N,329
237300,N,309
237655,N,355
238001,N,346
238310,N,309
238632,N,322
238983,N,351
239321,N,338
239629,N,308
239953,N,324
240309,N,356
240629,N,320
240933,N,304
241261,N,328
241609,N,348
241934,N,325
242236,N,302
242549,N,313
242910,N,361
243235,N,325
243541,N,306
243874,N,333
244203,N,329
244513,N,310
244809,N,296
245125,N,316
245470,N,345
245784,N,314
246076,N,292
246395,N,319
246706,N,311
247017,N,311
247304,N,287
247616,N,312
247940,N,324
248247,N,307
248544,N,297
248865,N,321
249209,N,344
249528,N,319
249835,N,307
250177,N,342
250540,N,363
250863,N,323
251199,N,336
251539,N,340
251880,N,341
252197,N,317
252511,N,314
252866,N,355
253227,N,361
253542,N,315
253911,N,369
254292,N,381
254627,N,335
254946,N,319
255270,N,324
255625,N,355
255940,N,315
256273,N,333
256679,N,406
257065,N,386
257401,N,336
257742,N,341
258109,N,367
258428,N,319
258734,N,306
259048,N,314
259366,N,318
259679,N,313
260004,N,325
260335,N,331
260663,N,328
260989,N,326
261337,N,348
261730,N,393
262080,N,350
262416,N,336
262741,N,325
263055,N,314
263367,N,312
263683,N,316
263992,N,309
264306,N,314
264603,N,297
264915,N,312
265244,N,329
265563,N,319
265872,N,309
266187,N,315
266493,N,306
266788,N,295
267081,N,293
267402,N,321
267752,N,350
268066,N,314
268416,N,350
268843,N,427
269203,N,360
269554,N,351
269923,N,369
270277,N,354
270594,N,317
270928,N,334
271292,N,364
271624,N,332
271930,N,306
272275,N,345
272664,N,389
273015,N,351
273334,N,319
273683,N,349
274052,N,369
274386,N,334
274707,N,321
275048,N,341
275419,N,371
275746,N,327
276066,N,320
276414,N,348
276762,N,348
277072,N,310
277410,N,338
277771,N,361
278112,N,341
278427,N,315
278759,N,332
279107,N,348
279411,N,304
279704,N,293
280005,N,301
280322,N,317
280621,N,299
280911,N,290
281224,N,313
281559,N,335
281864,N,305
282153,N,289
282470,N,317
282805,N,335
283120,N,315
283418,N,298
283748,N,330
284126,N,378
284443,N,317
284770,N,327
285105,N,335
285427,N,322
285730,N,303
286042,N,312
286360,N,318
286677,N,317
286979,N,302
287280,N,301
287623,N,343
287945,N,322
288256,N,311
288575,N,319
288906,N,331
289230,N,324
289534,N,304
289898,N,364
290292,N,394
290649,N,357
290998,N,349
291349,N,351
291706,N,357
292022,N,316
292347,N,325
292701,N,354
293058,N,357
293388,N,330
293739,N,351
294121,N,382
294474,N,353
294793,N,319
295142,N,349
295495,N,353
295835,N,340
296144,N,309
296461,N,317
296813,N,352
297133,N,320
297434,N,301
297757,N,323
298110,N,353
298462,N,352
298776,N,314
299115,N,339
299466,N,351
299780,N,314
300088,N,308
300411,N,323
300744,N,333
301062,N,318
301378,N,316
301708,N,330
302053,N,345
302367,N,314
302692,N,325
303090,N,398
303469,N,379
303805,N,336
304137,N,332
304474,N,337
304807,N,333
305110,N,303
305452,N,342
305810,N,358
306159,N,349
306469,N,310
306791,N,322
307136,N,345
307491,N,355
307800,N,309
308124,N,324
308458,N,334
308799,N,341
309108,N,309
309418,N,310
309762,N,344
310089,N,327
310387,N,298
310710,N,323
311043,N,333
311367,N,324
311669,N,302
311970,N,301
312280,N,310
312596,N,316
312887,N,291
313187,N,300
313513,N,326
313866,N,353
314183,N,317
314543,N,360
314992,N,449
315361,N,369
315739,N,378
316121,N,382
316499,N,378
316847,N,348
317205,N,358
317578,N,373
317917,N,339
318247,N,330
318596,N,349
318945,N,349
319260,N,315
319581,N,321
319944,N,363
320294,N,350
320610,N,316
320967,N,357
321343,N,376
321693,N,350
322003,N,310
322344,N,341
322735,N,391
323072,N,337
323399,N,327
323764,N,365
324120,N,356
324438,N,318
324736,N,298
325076,N,340
325412,N,336
325714,N,302
326014,N,300
326319,N,305
326628,N,309
326925,N,297
327218,N,293
327538,N,320
327928,N,390
328258,N,330
328634,N,376
329039,N,405
329408,N,369
329730,N,322
330074,N,344
330458,N,384
330774,N,316
331088,N,314
331422,N,334
331755,N,333
332062,N,307
332393,N,331
332740,N,347
333078,N,338
333386,N,308
333707,N,321
334034,N,327
334356,N,322
334670,N,314
335002,N,332
335391,N,389
335729,N,338
336045,N,316
336375,N,330
336710,N,335
337030,N,320
337338,N,308
337687,N,349
338050,N,363
338371,N,321
338679,N,308
339023,N,344
339378,N,355
339706,N,328
340017,N,311
340381,N,364
340773,N,392
341099,N,326
341411,N,312
341731,N,320
342041,N,310
342353,N,312
342668,N,315
343026,N,358
343382,N,356
343693,N,311
344043,N,350
344460,N,417
344820,N,360
345156,N,336
345531,N,375
345910,N,379
346231,N,321
346554,N,323
346884,N,330
347227,N,343
347542,N,315
347872,N,330
348218,N,346
348573,N,355
348888,N,315
349213,N,325
349595,N,382
349979,N,384
350303,N,324
350631,N,328
350966,N,335
351279,N,313
351570,N,291
351892,N,322
352219,N,327
352536,N,317
352829,N,293
353148,N,319
353482,N,334
353811,N,329
354112,N,301
354440,N,328
354795,N,355
355148,N,353
355457,N,309
355789,N,332
356140,N,351
356449,N,309
356742,N,293
357048,N,306
357356,N,308
357662,N,306
357953,N,291
358250,N,297
358551,N,301
358854,N,303
359145,N,291
359444,N,299
359762,N,318
360085,N,323
360391,N,306
360708,N,317
361044,N,336
361378,N,334
361691,N,313
362029,N,338
362438,N,409
362792,N,354
363130,N,338
363478,N,348
363809,N,331
364111,N,302
364434,N,323
364790,N,356
365106,N,316
365420,N,314
365742,N,322
366083,N,341
366403,N,320
366709,N,306
367028,N,319
367365,N,337
367682,N,317
367988,N,306
368301,N,313
368629,N,328
368973,N,344
369286,N,313
369602,N,316
369927,N,325
370247,N,320
370554,N,307
370872,N,318
371196,N,324
371524,N,328
371834,N,310
372189,N,355
372532,N,343
372865,N,333
373185,N,320
373509,N,324
373836,N,327
374182,N,346
374491,N,309
374815,N,324
375163,N,348
375551,N,388
375895,N,344
376253,N,358
376633,N,380
376967,N,334
377272,N,305
377591,N,319
377935,N,344
378273,N,338
378587,N,314
378893,N,306
379208,N,315
379517,N,309
379812,N,295
380121,N,309
380436,N,315
380747,N,311
381046,N,299
381359,N,313
381696,N,337
382026,N,330
382326,N,300
382633,N,307
382956,N,323
383268,N,312
383568,N,300
383875,N,307
384177,N,302
384477,N,300
384776,N,299
385064,N,288
385375,N,311
385670,N,295
385994,N,324
386324,N,330
386678,N,354
387028,N,350
387398,N,370
387834,N,436
388195,N,361
388523,N,328
388836,N,313
389137,N,301
389445,N,308
389757,N,312
390070,N,313
390392,N,322
390701,N,309
391053,N,352
391499,N,446
391879,N,380
392291,N,412
392686,N,395
393060,N,374
393432,N,372
393797,N,365
394125,N,328
394443,N,318
394763,N,320
395068,N,305
395370,N,302
395695,N,325
396032,N,337
396359,N,327
396726,N,367
397121,N,395
397460,N,339
397801,N,341
398196,N,395
398538,N,342
398868,N,330
399199,N,331
399531,N,332
399851,N,320
400180,N,329
400513,N,333
400834,N,321
401144,N,310
401498,N,354
401842,N,344
402170,N,328
402494,N,324
402848,N,354
403228,N,380
403560,N,332
403902,N,342
404241,N,339
404556,N,315
404872,N,316
405228,N,356
405613,N,385
405989,N,376
406319,N,330
406665,N,346
407023,N,358
407349,N,326
407667,N,318
407985,N,318
408319,N,334
408632,N,313
408949,N,317
409300,N,351
409648,N,348
409961,N,313
410290,N,329
410614,N,324
410942,N,328
411241,N,299
411551,N,310
411860,N,309
412183,N,323
412497,N,314
412813,N,316
413146,N,333
413476,N,330
413793,N,317
414120,N,327
414448,N,328
414759,N,311
415064,N,305
415398,N,334
415741,N,343
416045,N,304
416345,N,300
416645,N,300
416977,N,332
417278,N,301
417570,N,292
417882,N,312
418178,N,296
418459,N,281
418753,N,294
419037,N,284
419340,N,303
419627,N,287
419913,N,286
420221,N,308
420530,N,309
420831,N,301
421135,N,304
421479,N,344
421810,N,331
422124,N,314
422439,N,315
422760,N,321
423076,N,316
423385,N,309
423700,N,315
424043,N,343
424363,N,320
424693,N,330
425029,N,336
425386,N,357
425698,N,312
426008,N,310
426334,N,326
426640,N,306
426959,N,319
427332,N,373
427665,N,333
428011,N,346
428412,N,401
428777,N,365
429106,N,329
429459,N,353
429836,N,377
430166,N,330
430476,N,310
430793,N,317
431111,N,318
431409,N,298
431704,N,295
432019,N,315
432356,N,337
432668,N,312
432977,N,309
433311,N,334
433649,N,338
433950,N,301
434257,N,307
434568,N,311
434877,N,309
435172,N,295
435481,N,309
435845,N,364
436193,N,348
436510,N,317
436858,N,348
437224,N,366
437550,N,326
437853,N,303
438176,N,323
438516,N,340
438822,N,306
439118,N,296
439444,N,326
439796,N,352
440123,N,327
440432,N,309
440801,N,369
441217,N,416
441566,N,349
441890,N,324
442215,N,325
442540,N,325
442852,N,312
443147,N,295
443474,N,327
443822,N,348
444169,N,347
444486,N,317
444844,N,358
445242,N,398
445578,N,336
445911,N,333
446248,N,337
446587,N,339
446884,N,297
447179,N,295
447470,N,291
447756,N,286
448041,N,285
448316,N,275
448615,N,299
448934,N,319
449238,N,304
449571,N,333
449969,N,398
450348,N,379
450689,N,341
451080,N,391
451480,N,400
451829,N,349
452187,N,358
452553,N,366
452878,N,325
453179,N,301
453480,N,301
453812,N,332
454109,N,297
454406,N,297
454713,N,307
455040,N,327
455344,N,304
455637,N,293
455930,N,293
456261,N,331
456564,N,303
456856,N,292
457155,N,299
457467,N,312
457789,N,322
458092,N,303
458405,N,313
458742,N,337
459064,N,322
459358,N,294
459646,N,288
459939,N,293
460230,N,291
460528,N,298
460821,N,293
461112,N,291
461417,N,305
461718,N,301
462031,N,313
462337,N,306
462639,N,302
462948,N,309
463256,N,308
463571,N,315
463877,N,306
464021,~,144
464173,N,152
464463,N,290
464743,N,280
465019,N,276
465299,N,280
465579,N,280
465850,N,271
466115,N,265
466388,N,273
466661,N,273
466925,N,264
467185,N,260
467353,~,168
467448,N,95
467713,N,265
467983,N,270
468259,N,276
468522,N,263
468787,N,265
469061,N,274
469329,N,268
469598,N,269
469863,N,265
470139,N,276
470419,N,280
470701,N,282
470975,N,274
471272,N,297
471624,N,352
472014,N,390
472411,N,397
472788,N,377
473168,N,380
473508,N,340
473849,N,341
474210,N,361
474551,N,341
474876,N,325
475179,N,303
475491,N,312
475815,N,324
476149,N,334
476453,N,304
476779,N,326
477125,N,346
477446,N,321
477750,N,304
478053,N,303
478376,N,323
478690,N,314
478973,N,283
479263,N,290
479563,N,300
479858,N,295
480141,N,283
480442,N,301
480752,N,310
481046,N,294
481349,N,303
481664,N,315
481986,N,322
482295,N,309
482669,N,374
483066,N,397
483408,N,342
483760,N,352
484133,N,373
484504,N,371
484833,N,329
485147,N,314
485461,N,314
485799,N,338
486119,N,320
486424,N,305
486735,N,311
487067,N,332
487397,N,330
487712,N,315
488057,N,345
488431,N,374
488766,N,335
489082,N,316
489385,N,303
489698,N,313
489997,N,299
490307,N,310
490646,N,339
490965,N,319
491277,N,312
491607,N,330
491971,N,364
492318,N,347
492626,N,308
492948,N,322
493291,N,343
493600,N,309
493909,N,309
494226,N,317
494552,N,326
494871,N,319
495212,N,341
495630,N,418
496009,N,379
496382,N,373
496738,N,356
497078,N,340
497406,N,328
497720,N,314
498017,N,297
498314,N,297
498614,N,300
498925,N,311
499225,N,300
499517,N,292
499846,N,329
500186,N,340
500493,N,307
500800,N,307
501117,N,317
501453,N,336
501759,N,306
502051,N,292
502352,N,301
502659,N,307
502946,N,287
503231,N,285
503525,N,294
503830,N,305
504129,N,299
504416,N,287
504720,N,304
505052,N,332
505357,N,305
505654,N,297
505970,N,316
506278,N,308
506578,N,300
506886,N,308
507200,N,314
507512,N,312
507812,N,300
508136,N,324
508449,N,313
508762,N,313
509105,N,343
509550,N,445
509924,N,374
510323,N,399
510697,N,374
511075,N,378
511464,N,389
511840,N,376
512207,N,367
512552,N,345
512930,N,378
513308,N,378
513648,N,340
514023,N,375
514393,N,370
514726,N,333
515038,N,312
515360,N,322
515657,N,297
515942,N,285
516241,N,299
516560,N,319
516859,N,299
517146,N,287
517441,N,295
517729,N,288
518018,N,289
518201,|,183
518298,N,97
518571,N,273
518846,N,275
519125,N,279
519423,N,298
519712,N,289
519995,N,283
520294,N,299
520626,N,332
520922,N,296
521235,N,313
521597,N,362
521986,N,389
522312,N,326
522654,N,342
523012,N,358
523354,N,342
523657,N,303
523971,N,314
524310,N,339
524695,N,385
525063,N,368
525379,N,316
525716,N,337
526124,N,408
526507,N,383
526850,N,343
527187,N,337
527529,N,342
527873,N,344
528191,N,318
528494,N,303
528808,N,314
529157,N,349
529497,N,340
529819,N,322
530163,N,344
530598,N,435
530971,N,373
531334,N,363
531693,N,359
532042,N,349
532369,N,327
532677,N,308
532983,N,306
533306,N,323
533605,N,299
533928,N,323
534259,N,331
534635,N,376
534992,N,357
535398,N,406
535801,N,403
536172,N,371
536570,N,398
536952,N,382
537308,N,356
537684,N,376
538033,N,349
538382,N,349
538701,N,319
539012,N,311
539312,N,300
539611,N,299
539941,N,330
540298,N,357
540619,N,321
540977,N,358
541306,N,329
541606,N,300
541907,N,301
542228,N,321
542593,N,365
542898,N,305
543199,N,301
543561,N,362
543916,N,355
544260,N,344
544676,N,416
545075,N,399
545424,N,349
545760,N,336
546113,N,353
546423,N,310
546720,N,297
547032,N,312
547330,N,298
547632,N,302
547956,N,324
548284,N,328
548611,N,327
548913,N,302
549226,N,313
549554,N,328
549876,N,322
550180,N,304
550523,N,343
550829,N,306
551122,N,293
551416,N,294
551704,N,288
551987,N,283
552282,N,295
552570,N,288
552902,N,332
553244,N,342
553558,N,314
553880,N,322
554307,N,427
554709,N,402
555067,N,358
555452,N,385
555834,N,382
556185,N,351
556568,N,383
556941,N,373
557301,N,360
557695,N,394
558108,N,413
558471,N,363
558872,N,401
559259,N,387
559623,N,364
560019,N,396
560396,N,377
560755,N,359
561128,N,373
561506,N,378
561851,N,345
562181,N,330
562513,N,332
562822,N,309
563125,N,303
563425,N,300
563743,N,318
564065,N,322
564361,N,296
564660,N,299
564966,N,306
565275,N,309
565573,N,298
565864,N,291
566146,N,282
566434,N,288
566728,N,294
567015,N,287
567308,N,293
567625,N,317
567926,N,301
568233,N,307
568551,N,318
568893,N,342
569240,N,347
569552,N,312
569883,N,331
570236,N,353
570669,N,433
571021,N,352
571329,N,308
571662,N,333
571979,N,317
572295,N,316
572605,N,310
572899,N,294
573226,N,327
573563,N,337
573886,N,323
574198,N,312
574506,N,308
574829,N,323
575177,N,348
575491,N,314
575802,N,311
576126,N,324
576446,N,320
576769,N,323
577069,N,300
577358,N,289
577653,N,295
577950,N,297
578241,N,291
578532,N,291
578831,N,299
579139,N,308
579454,N,315
579758,N,304
580072,N,314
580529,N,457
580954,N,425
581359,N,405
581731,N,372
582124,N,393
582502,N,378
582868,N,366
583246,N,378
583608,N,362
583674,|,66
583779,|,105
583956,N,177
584331,N,375
584712,N,381
585071,N,359
585451,N,380
585804,|,353
585815,N,11
586160,N,345
586494,N,334
586837,N,343
587157,N,320
587484,N,327
587919,N,435
588064,|,145
588284,N,220
588712,N,428
589085,N,373
589476,N,391
589864,N,388
590260,N,396
590658,N,398
591016,N,358
591339,N,323
591345,|,6
591633,N,288
591904,N,271
592177,N,273
592446,N,269
592708,N,262
592961,N,253
593217,N,256
593475,N,258
593732,N,257
593998,N,266
594250,N,252
594519,N,269
594806,N,287
595099,N,293
595372,N,273
595648,N,276
595944,N,296
596252,N,308
596556,N,304
596841,N,285
597132,N,291
597452,N,320
597776,N,324
598089,N,313
598394,N,305
598716,N,322
599187,N,471
599558,N,371
599961,N,403
600409,N,448
600816,N,407
601197,N,381
601609,N,412
601983,N,374
602344,N,361
602751,N,407
603132,N,381
603485,N,353
603883,N,398
604312,N,429
604692,N,380
605126,N,434
605521,N,395
605905,N,384
606310,N,405
606679,N,369
607062,N,383
607449,N,387
607806,N,357
608162,N,356
608542,N,380
608902,N,360
609253,N,351
609644,N,391
610074,N,430
610489,N,415
610871,N,382
611258,N,387
611666,N,408
612024,N,358
612347,N,323
612695,N,348
613111,N,416
613506,N,395
613918,N,412
614299,N,381
614689,N,390
615050,N,361
615425,N,375
615789,N,364
616125,N,336
616419,N,294
616738,N,319
617077,N,339
617374,N,297
617672,N,298
617986,N,314
618295,N,309
618587,N,292
618890,N,303
619192,N,302
619490,N,298
619775,N,285
620054,N,279
620351,N,297
620656,N,305
620961,N,305
621239,N,278
621525,N,286
621817,N,292
622116,N,299
622414,N,298
622698,N,284
623003,N,305
623312,N,309
623609,N,297
623915,N,306
624202,N,287
624500,N,298
624791,N,291
625090,N,299
625393,N,303
625693,N,300
625991,N,298
626300,N,309
626610,N,310
626911,N,301
627211,N,300
627509,N,298
627811,N,302
628126,N,315
628419,N,293
628706,N,287
629010,N,304
629316,N,306
629624,N,308
629922,N,298
630218,N,296
630533,N,315
630857,N,324
631162,N,305
631454,N,292
631772,N,318
632107,N,335
632446,N,339
632777,N,331
633231,N,454
633635,N,404
634011,N,376
634422,N,411
634798,N,376
635188,N,390
635582,N,394
635949,N,367
636311,N,362
636677,N,366
637029,N,352
637418,N,389
637799,N,381
638155,N,356
638553,N,398
638908,N,355
639254,N,346
639627,N,373
640012,N,385
640363,N,351
640769,N,406
641132,N,363
641512,N,380
641890,N,378
642234,N,344
642598,N,364
642961,N,363
643302,N,341
643613,N,311
643916,N,303
644215,N,299
644506,N,291
644791,N,285
645094,N,303
645387,N,293
645677,N,290
645968,N,291
646249,N,281
646533,N,284
646829,N,296
647110,N,281
647395,N,285
647673,N,278
647939,N,266
648199,N,260
648472,N,273
648752,N,280
649055,N,303
649357,N,302
649647,N,290
649955,N,308
44,+,44
161,N,117
518,N,357
850,N,332
1211,N,361
1629,N,418
1977,N,348
2327,N,350
2699,N,372
3065,N,366
3406,N,341
3737,N,331
4114,N,377
4488,N,374
4823,N,335
5179,N,356
5519,N,340
5845,N,326
6161,N,316
6497,N,336
6857,N,360
7180,N,323
7496,N,316
7836,N,340
8185,N,349
8518,N,333
8830,N,312
9164,N,334
9498,N,334
9841,N,343
10158,N,317
10492,N,334
10828,N,336
11158,N,330
