Rpeaks,type,sampling_rate
79845,N,291
80136,N,291
80430,N,294
80721,N,291
80999,N,278
81267,N,268
81553,N,286
81845,N,292
82134,N,289
82323,V,189
82480,+,157
82638,/,158
82932,/,294
83209,/,277
83488,/,279
83787,/,299
84081,/,294
84377,/,296
84677,/,300
84976,/,299
85260,/,284
85536,/,276
85830,/,294
86127,/,297
86423,/,296
86721,/,298
87020,f,299
87310,f,290
87587,f,277
87874,f,287
88171,f,297
88491,f,320
88793,f,302
89085,f,292
89380,f,295
89655,f,275
89927,f,272
90015,~,88
90116,~,101
90223,f,107
90517,f,294
90731,~,214
90807,f,76
91107,f,300
91408,f,301
91693,f,285
91969,f,276
92267,f,298
92507,N,240
92817,f,310
93118,f,301
93416,/,298
93598,~,182
93712,/,114
93994,/,282
94270,/,276
94567,/,297
94861,/,294
95161,/,300
95462,/,301
95764,/,302
96048,/,284
96325,/,277
96621,/,296
96913,/,292
97204,/,291
97505,/,301
97647,~,142
97805,/,158
98093,/,288
98370,/,277
98612,~,242
98661,/,49
98961,/,300
99248,/,287
99502,~,254
99553,/,51
99853,/,300
99984,+,131
100116,N,132
100349,N,233
100624,N,275
100902,N,278
101187,N,285
101478,N,291
101765,N,287
102062,N,297
102348,N,286
102616,N,268
102893,N,277
103176,N,283
103463,N,287
103632,~,169
103751,N,119
104041,N,290
104339,N,298
104612,N,273
104881,N,269
105172,N,291
105449,N,277
105741,N,292
106039,N,298
106329,N,290
106625,f,296
106898,f,273
107175,N,277
107473,f,298
107764,f,291
108057,N,293
108362,f,305
108665,f,303
108943,f,278
109223,f,280
109516,f,293
109809,f,293
110106,f,297
110398,f,292
110702,f,304
110997,f,295
111269,Q,272
111566,Q,297
111856,Q,290
112150,Q,294
112456,f,306
112756,f,300
113047,f,291
113327,Q,280
113612,Q,285
113908,Q,296
114196,Q,288
114505,Q,309
114816,Q,311
115121,Q,305
115405,Q,284
115658,Q,253
115900,+,242
115955,f,55
116246,/,291
116567,/,321
116840,/,273
117144,/,304
117433,/,289
117710,/,277
117999,/,289
118291,/,292
118582,/,291
118898,/,316
119185,/,287
119487,/,302
119763,/,276
120047,/,284
120341,/,294
120627,/,286
120776,~,149
120925,/,149
121228,/,303
121530,/,302
121709,~,179
121816,/,107
122092,/,276
122387,/,295
122676,/,289
122965,/,289
123264,/,299
123571,/,307
123865,/,294
124145,/,280
124435,/,290
124722,/,287
125012,/,290
125315,/,303
125615,/,300
125918,/,303
126199,/,281
126480,/,281
126773,/,293
127060,/,287
127354,/,294
127657,/,303
127965,/,308
128251,f,286
128528,f,277
128838,f,310
129106,f,268
129242,+,136
129379,N,137
129666,N,287
129950,N,284
130236,N,286
130502,N,266
130770,N,268
131056,N,286
131279,~,223
131330,N,51
131611,N,281
131901,N,290
132201,N,300
132487,N,286
132761,N,274
133047,N,286
133334,N,287
133623,f,289
133918,N,295
134218,N,300
134526,f,308
134807,f,281
134937,~,130
135087,f,150
135386,f,299
135677,f,291
135976,f,299
136284,f,308
136586,f,302
136880,f,294
137159,f,279
137458,f,299
137746,f,288
137877,~,131
138037,f,160
138306,f,269
138494,~,188
138611,f,117
138909,f,298
139189,f,280
139477,f,288
139767,f,290
140053,f,286
140354,f,301
140656,f,302
140960,f,304
141269,f,309
141546,f,277
141833,f,287
142113,f,280
142398,f,285
142695,f,297
143002,f,307
143291,f,289
143562,f,271
143856,f,294
144143,f,287
144433,f,290
144733,f,300
145047,f,314
145347,f,300
145635,f,288
145937,f,302
146197,f,260
146484,f,287
146784,f,300
146935,+,151
147086,/,151
147392,/,306
147677,/,285
147959,/,282
148250,/,291
148533,/,283
148826,/,293
149129,/,303
149437,/,308
149726,/,289
150005,/,279
150301,/,296
150585,/,284
150869,/,284
151166,/,297
151476,/,310
151607,+,131
151739,N,132
151994,N,255
152286,f,292
152576,f,290
152862,f,286
153156,f,294
153456,f,300
153765,f,309
154062,f,297
154348,f,286
154644,f,296
154935,f,291
155201,f,266
155500,f,299
155813,f,313
155963,+,150
156113,/,150
156392,/,279
156687,/,295
156971,/,284
157250,/,279
157546,/,296
157850,/,304
158152,/,302
158439,/,287
158569,+,130
158700,N,131
158986,N,286
159278,f,292
159587,f,309
159903,f,316
160188,f,285
160478,f,290
160619,+,141
160760,/,141
161052,/,292
161335,/,283
161618,/,283
161917,/,299
162226,/,309
162527,/,301
162809,/,282
163101,/,292
163390,/,289
163671,/,281
163930,f,259
164223,N,293
164538,f,315
164830,f,292
165116,f,286
165413,f,297
165702,f,289
165972,f,270
166271,f,299
166581,f,310
166881,/,300
167160,/,279
167455,/,295
167740,/,285
168020,/,280
168315,/,295
168621,/,306
168923,/,302
169211,/,288
169499,/,288
169785,/,286
170066,/,281
170361,/,295
170494,+,133
170628,N,134
170911,N,283
171215,f,304
171499,f,284
171791,f,292
172071,f,280
172355,f,284
172652,f,297
172962,f,310
173264,f,302
173561,f,297
173855,f,294
174145,f,290
174397,f,252
174544,+,147
174691,/,147
174995,/,304
175302,/,307
175592,/,290
175880,/,288
176168,/,288
176447,/,279
176738,/,291
177038,/,300
177347,/,309
177641,/,294
177925,/,284
178055,+,130
178185,N,130
178462,N,277
178741,f,279
179042,f,301
179357,f,315
179667,f,310
179955,f,288
180258,f,303
180522,f,264
180799,f,277
180945,+,146
181091,/,146
181391,/,300
181625,~,234
181696,/,71
182017,/,321
182278,/,261
182565,/,287
182844,/,279
183131,/,287
183430,/,299
183740,/,310
183873,+,133
184006,N,133
184280,N,274
184586,f,306
184873,f,287
185159,f,286
185452,f,293
185650,~,198
185770,f,120
186047,f,277
186340,f,293
186487,+,147
186634,/,147
186920,/,286
187199,/,279
187489,/,290
187787,/,298
188094,/,307
188389,/,295
188677,/,288
188969,/,292
189246,/,277
189529,/,283
189820,f,291
190077,N,257
190388,f,311
190692,f,304
190994,f,302
191283,f,289
191567,f,284
191831,f,264
192132,f,301
192440,/,308
192734,/,294
193025,/,291
193317,/,292
193592,/,275
193879,/,287
194177,/,298
194487,/,310
194784,/,297
194916,+,132
195048,N,132
195345,N,297
195641,f,296
195930,f,289
196202,f,272
196509,f,307
196660,+,151
196811,/,151
197103,/,292
197400,/,297
197685,/,285
197962,/,277
198251,/,289
198549,/,298
198856,/,307
199154,/,298
199415,N,261
199710,f,295
200000,f,290
200294,f,294
200598,f,304
200882,f,284
201180,f,298
201471,/,291
201771,/,300
202052,/,281
202325,/,273
202613,/,288
202918,/,305
203222,/,304
203515,/,293
203814,/,299
203946,+,132
204078,N,132
204339,N,261
204635,f,296
204949,f,314
205260,f,311
205532,f,272
205827,f,295
205974,+,147
206122,/,148
206400,/,278
206684,/,284
206975,/,291
207283,/,308
207584,/,301
207874,/,290
208175,/,301
208460,/,285
208731,/,271
208864,+,133
208997,N,133
209282,N,285
209598,f,316
209899,f,301
210217,f,318
210483,f,266
210760,f,277
210903,+,143
211047,/,144
211338,/,291
211644,/,306
211941,/,297
212235,/,294
212532,/,297
212810,/,278
213088,/,278
213375,/,287
213519,+,144
213664,N,145
213951,N,287
214268,f,317
214587,f,319
214847,f,260
215122,f,275
215264,+,142
215406,/,142
215702,/,296
216009,/,307
216306,/,297
216604,/,298
216896,/,292
217171,/,275
217306,+,135
217442,N,136
217713,N,271
218046,f,333
218357,f,311
218624,f,267
218776,+,152
218928,/,152
219208,/,280
219485,/,277
219769,/,284
220071,/,302
220376,/,305
220669,/,293
220974,/,305
221256,f,282
221539,f,283
221840,f,301
222114,f,274
222420,/,306
222718,/,298
223019,/,301
223315,/,296
223592,/,277
223875,/,283
224162,/,287
224469,/,307
224744,N,275
225040,f,296
225360,f,320
225662,f,302
225911,f,249
226197,/,286
226496,/,299
226798,/,302
227094,/,296
227400,/,306
227689,/,289
227967,/,278
228249,/,282
228537,/,288
228681,+,144
228826,N,145
229117,N,291
229426,f,309
229743,f,317
230004,f,261
230283,f,279
230427,+,144
230572,/,145
230876,/,304
231177,/,301
231472,/,295
231778,/,306
232062,/,284
232333,/,271
232615,/,282
232912,/,297
233054,+,142
233197,N,143
233483,N,286
233804,f,321
234114,f,310
234371,f,257
234513,+,142
234655,/,142
234943,/,288
235243,/,300
235542,/,299
235844,/,302
236140,/,296
236421,/,281
236704,/,283
236987,/,283
237279,f,292
237584,f,305
237896,f,312
238192,f,296
238480,/,288
238752,/,272
239035,/,283
239332,/,297
239630,/,298
239925,/,295
240236,/,311
240530,/,294
240798,f,268
241081,f,283
241391,f,310
241669,f,278
241966,/,297
242272,/,306
242573,/,301
242852,/,279
243136,/,284
243420,/,284
243718,/,298
244017,/,299
244295,N,278
244612,f,317
244924,f,312
245176,f,252
245459,/,283
245756,/,297
246056,/,300
246351,/,295
246664,/,313
246958,/,294
247232,/,274
247513,/,281
247777,N,264
248083,f,306
248408,f,325
248684,f,276
248986,/,302
249268,/,282
249551,/,283
249836,/,285
250135,/,299
250430,/,295
250726,/,296
251037,/,311
251323,f,286
251570,N,247
251875,f,305
252153,f,278
252450,f,297
252747,/,297
253055,/,308
253356,/,301
253636,/,280
253918,/,282
254204,/,286
254501,/,297
254794,/,293
255090,f,296
255407,f,317
255708,f,301
255968,f,260
256253,/,285
256545,/,292
256840,/,295
257136,/,296
257449,/,313
257743,/,294
258018,/,275
258296,f,278
258593,f,297
258883,f,290
259180,/,297
259492,/,312
259790,/,298
260072,/,282
260353,/,281
260634,/,281
260931,/,297
261225,f,294
261484,N,259
261808,/,324
262095,/,287
262375,/,280
262659,/,284
262952,/,293
263243,/,291
263539,/,296
263850,f,311
264137,f,287
264434,f,297
264700,f,266
264992,/,292
265285,/,293
265578,/,293
265889,/,311
266193,/,304
266477,/,284
266759,/,282
267042,/,283
267326,f,284
267619,f,293
267943,f,324
268234,f,291
268521,f,287
268807,/,286
269089,/,282
269383,/,294
269672,/,289
269966,/,294
270283,/,317
270578,/,295
270856,/,278
271107,N,251
271405,f,298
271702,f,297
272007,f,305
272298,f,291
272599,f,301
272887,/,288
273169,/,282
273450,/,281
273742,/,292
274035,/,293
274338,/,303
274646,/,308
274937,/,291
275200,N,263
275490,f,290
275805,f,315
276073,f,268
276368,/,295
276681,/,313
276977,/,296
277258,/,281
277540,/,282
277829,/,289
278117,/,288
278405,f,288
278717,f,312
279044,f,327
279309,/,265
279595,/,286
279878,/,283
280165,/,287
280453,/,288
280756,/,303
281064,/,308
281356,f,292
281645,f,289
281928,f,283
282221,/,293
282508,/,287
282799,/,291
283116,/,317
283416,/,300
283695,/,279
283978,/,283
284268,f,290
284556,f,288
284840,f,284
285157,/,317
285461,/,304
285751,/,290
286035,/,284
286318,/,283
286606,/,288
286891,/,285
287191,f,300
287512,f,321
287792,f,280
288084,/,292
288367,/,283
288655,/,288
288940,/,285
289232,/,292
289547,/,315
289846,/,299
290119,N,273
290407,f,288
290718,f,311
290989,f,271
291275,/,286
291589,/,314
291894,/,305
292180,/,286
292463,/,283
292747,/,284
293033,/,286
293292,N,259
293608,f,316
293937,f,329
294205,f,268
294501,/,296
294783,/,282
295072,/,289
295353,/,281
295643,/,290
295956,/,313
296253,/,297
296521,N,268
296822,f,301
297107,f,285
297393,/,286
297676,/,283
297988,/,312
298295,/,307
298584,/,289
298869,/,285
299157,/,288
299433,f,276
299730,f,297
300024,f,294
300334,/,310
300628,/,294
300922,/,294
301207,/,285
301494,/,287
301774,/,280
302067,f,293
302382,f,315
302670,f,288
302967,/,297
303251,/,284
303543,/,292
303825,/,282
304108,/,283
304420,/,312
304724,f,304
305037,f,313
305301,/,264
305591,/,290
305877,/,286
306158,/,281
306460,/,302
306767,/,307
307063,f,296
307360,f,297
307638,f,278
307928,/,290
308207,/,279
308498,/,291
308806,/,308
309101,/,295
309401,/,300
309682,f,281
309984,f,302
310261,f,277
310544,/,283
310854,/,310
311156,/,302
311448,/,292
311737,/,289
312028,/,291
312298,N,270
312585,f,287
312918,f,333
313198,/,280
313492,/,294
313791,/,299
314078,/,287
314365,/,287
314643,/,278
314934,/,291
315234,f,300
315545,f,311
315833,f,288
316125,/,292
316417,/,292
316695,/,278
316975,/,280
317286,/,311
317587,/,301
317872,f,285
318168,f,296
318484,f,316
318748,/,264
319027,/,279
319326,/,299
319631,/,305
319927,/,296
320221,/,294
320510,/,289
320804,f,294
321098,f,294
321368,/,270
321674,/,306
321969,/,295
322269,/,300
322561,/,292
322851,/,290
323133,f,282
323426,f,293
323714,/,288
324012,/,298
324307,/,295
324603,/,296
324899,/,296
325179,/,280
325469,f,290
325769,f,300
326059,f,290
326354,/,295
326650,/,296
326945,/,295
327232,/,287
327508,/,276
327809,f,301
328115,f,306
328397,f,282
328698,/,301
328991,/,293
329283,/,292
329559,/,276
329844,/,285
330150,f,306
330459,f,309
330740,f,281
331038,/,298
331332,/,294
331612,/,280
331888,/,276
332189,/,301
332485,f,296
332780,f,295
333075,f,295
333358,V,283
333655,/,297
333933,/,278
334228,/,295
334525,/,297
334812,f,287
335114,f,302
335438,f,324
335708,/,270
335986,/,278
336269,/,283
336568,/,299
336862,/,294
337162,/,300
337453,f,291
337757,f,304
338057,f,300
338315,f,258
338614,/,299
338908,/,294
339204,/,296
339502,/,298
339803,/,301
340088,/,285
340364,f,276
340677,f,313
340957,/,280
341253,/,296
341554,/,301
341854,/,300
342145,/,291
342422,/,277
342709,/,287
343001,f,292
343314,f,313
343600,f,286
343900,/,300
344200,/,300
344479,/,279
344755,/,276
345056,/,301
345351,f,295
345646,f,295
345944,f,298
346247,/,303
346530,/,283
346806,/,276
347102,/,296
347395,/,293
347689,/,294
347994,f,305
348286,f,292
348581,/,295
348861,/,280
349146,/,285
349440,/,294
349734,/,294
350035,f,301
350336,f,301
350636,f,300
350916,/,280
351196,/,280
351490,/,294
351779,/,289
352075,/,296
352374,f,299
352676,f,302
352964,f,288
353239,/,275
353536,/,297
353827,/,291
354115,/,288
354416,/,301
354723,/,307
354993,N,270
355284,f,291
355571,f,287
355861,/,290
356153,/,292
356456,/,303
356755,/,299
357057,/,302
357337,/,280
357618,f,281
357900,N,282
358201,f,301
358525,f,324
358801,/,276
359107,/,306
359389,/,282
359666,/,277
359962,/,296
360247,/,285
360538,/,291
360810,N,272
361132,f,322
361421,f,289
361699,/,278
361992,/,293
362281,/,289
362566,/,285
362866,/,300
363169,/,303
363461,f,292
363752,f,291
364062,f,310
364326,/,264
364613,/,287
364913,/,300
365215,/,302
365525,/,310
365813,/,288
366089,f,276
366382,f,293
366666,f,284
366953,/,287
367257,/,304
367564,/,307
367857,/,293
368137,/,280
368431,/,294
368720,f,289
368999,f,279
369300,/,301
369606,/,306
369907,/,301
370191,/,284
370477,/,286
370765,/,288
371053,f,288
371347,f,294
371652,/,305
371958,/,306
372245,/,287
372526,/,281
372819,/,293
373104,/,285
373395,f,291
373719,f,324
374005,/,286
374298,/,293
374576,/,278
374873,/,297
375158,/,285
375439,/,281
375724,N,285
376043,f,319
376340,f,297
376627,/,287
376918,/,291
377204,/,286
377488,/,284
377785,/,297
378086,/,301
378378,N,292
378673,f,295
378981,f,308
379253,/,272
379531,/,278
379822,/,291
380123,/,301
380434,/,311
380730,/,296
381011,/,281
381286,N,275
381593,f,307
381859,f,266
382156,/,297
382466,/,310
382766,/,300
383049,/,283
383343,/,294
383628,/,285
383891,N,263
384194,f,303
384524,f,330
384805,/,281
385097,/,292
385386,/,289
385673,/,287
385954,/,281
386247,/,293
386546,f,299
386861,f,315
387147,f,286
387432,/,285
387726,/,294
388007,/,281
388286,/,279
388584,/,298
388895,/,311
389199,f,304
389480,f,281
389779,/,299
390063,/,284
390339,/,276
390627,/,288
390933,/,306
391238,f,305
391532,f,294
391820,f,288
392107,/,287
392385,/,278
392676,/,291
392974,/,298
393282,/,308
393582,f,300
393889,f,307
394160,/,271
394439,/,279
394723,/,284
395017,/,294
395331,/,314
395629,/,298
395911,f,282
396222,f,311
396494,f,272
396769,/,275
397061,/,292
397367,/,306
397670,/,303
397964,/,294
398262,/,298
398549,f,287
398840,f,291
399108,/,268
399407,/,299
399714,/,307
400009,/,295
400306,/,297
400596,/,290
400874,/,278
401149,N,275
401460,f,311
401764,f,304
402064,/,300
402353,/,289
402651,/,298
402934,/,283
403208,/,274
403496,/,288
403806,/,310
404091,N,285
404397,f,306
404699,f,302
404985,/,286
405259,/,274
405545,/,286
405843,/,298
406147,/,304
406442,/,295
406741,/,299
407030,f,289
407327,f,297
407592,/,265
407884,/,292
408194,/,310
408491,/,297
408788,/,297
409085,/,297
409360,f,275
409637,f,277
409928,f,291
410238,/,310
410540,/,302
410832,/,292
411136,/,304
411421,/,285
411692,/,271
411985,f,293
412302,f,317
412581,/,279
412874,/,293
413181,/,307
413469,/,288
413744,/,275
414028,/,284
414329,f,301
414620,f,291
414920,/,300
415220,/,300
415514,/,294
415793,/,279
416077,/,284
416369,f,292
416670,f,301
416968,f,298
417265,/,297
417570,/,305
417852,/,282
418127,/,275
418412,/,285
418707,f,295
419006,f,299
419304,f,298
419617,/,313
419906,/,289
420179,/,273
420459,/,280
420755,/,296
421055,/,300
421334,N,279
421658,f,324
421970,f,312
422226,f,256
422511,/,285
422794,/,283
423095,/,301
423396,/,301
423695,/,299
423997,/,302
424261,N,264
424558,f,297
424835,f,277
425139,/,304
425437,/,298
425732,/,295
426044,/,312
426329,/,285
426602,/,273
426872,N,270
427179,f,307
427473,f,294
427772,/,299
428080,f,308
428377,/,297
428655,/,278
428937,/,282
429224,/,287
429522,f,298
429821,f,299
430122,f,301
430426,/,304
430706,/,280
430990,/,284
431274,/,284
431571,/,297
431868,/,297
432180,f,312
432474,f,294
432767,/,293
433041,/,274
433323,/,282
433618,/,295
433912,/,294
434213,f,301
434537,f,324
434818,/,281
435095,/,277
435375,/,280
435661,/,286
435956,/,295
436252,/,296
436569,f,317
436862,f,293
437149,/,287
437431,/,282
437713,/,282
438008,/,295
438301,/,293
438603,/,302
438921,f,318
439196,f,275
439479,/,283
439760,/,281
440055,/,295
440349,/,294
440644,/,295
440958,f,314
441254,f,296
441528,f,274
441809,/,281
442101,/,292
442390,/,289
442683,/,293
442997,/,314
443297,/,300
443562,N,265
443871,f,309
444138,f,267
444431,/,293
444724,/,293
445030,/,306
445336,/,306
445626,/,290
445911,/,285
446179,N,268
446484,f,305
446767,f,283
447066,/,299
447379,/,313
447673,/,294
447956,/,283
448238,/,282
448528,/,290
448816,/,288
449105,f,289
449441,f,336
449723,f,282
450006,/,283
450287,/,281
450575,/,288
450859,/,284
451147,/,288
451461,/,314
451753,N,292
452059,f,306
452339,f,280
452622,/,283
452911,/,289
453200,/,289
453500,/,300
453809,/,309
454103,/,294
454393,f,290
454693,f,300
454966,/,273
455249,/,283
455542,/,293
455858,/,316
456154,/,296
456440,/,286
456724,f,284
457022,f,298
457298,/,276
457584,/,286
457898,/,314
458199,/,301
458487,/,288
458772,/,285
459062,f,290
459358,f,296
459629,/,271
459936,/,307
460243,/,307
460539,/,296
460833,/,294
461115,/,282
461409,f,294
461684,f,275
461978,/,294
462293,/,315
462590,/,297
462879,/,289
463164,/,285
463456,/,292
463738,f,282
464021,f,283
464340,/,319
464642,/,302
464931,/,289
465217,/,286
465503,/,286
465788,/,285
466051,N,263
466384,f,333
466675,f,291
466971,/,296
467263,/,292
467547,/,284
467833,/,286
468116,/,283
468412,/,296
468698,N,286
469008,f,310
469300,f,292
469587,/,287
469878,/,291
470159,/,281
470443,/,284
470755,/,312
471054,/,299
471342,/,288
471610,N,268
471927,f,317
472194,f,267
472475,/,281
472784,/,309
473085,/,301
473378,/,293
473670,/,292
473959,/,289
474231,N,272
474514,f,283
474816,f,302
475123,/,307
475421,/,298
475720,/,299
476008,/,288
476297,/,289
476575,/,278
476860,f,285
477179,f,319
477466,/,287
477764,/,298
478055,/,291
478347,/,292
478627,/,280
478905,/,278
479214,f,309
479512,f,298
479804,f,292
480102,/,298
480396,/,294
480676,/,280
480954,/,278
481257,/,303
481557,/,300
481862,f,305
482146,f,284
482439,/,293
482727,/,288
483006,/,279
483296,/,290
483599,/,303
483905,f,306
484208,f,303
484492,f,284
484785,/,293
485063,/,278
485346,/,283
485646,/,300
485941,/,295
486244,f,303
486534,f,290
486831,/,297
487113,/,282
487389,/,276
487691,/,302
487989,/,298
488282,/,293
488573,f,291
488896,f,323
489165,/,269
489443,/,278
489738,/,295
490035,/,297
490332,/,297
490633,/,301
490904,N,271
491211,f,307
491484,f,273
491769,/,285
492071,/,302
492364,/,293
492665,/,301
492965,/,300
493263,/,298
493541,/,278
493798,N,257
494114,f,316
494405,f,291
494700,/,295
494999,/,299
495298,/,299
495585,/,287
495860,/,275
496157,/,297
496453,/,296
496725,N,272
497047,f,322
497336,f,289
497629,/,293
497909,/,280
498194,/,285
498486,/,292
498780,/,294
499083,/,303
499375,f,292
499681,f,306
499984,f,303
500241,/,257
500537,/,296
500828,/,291
501123,/,295
501426,/,303
501730,/,304
502012,/,282
502292,f,280
502606,f,314
502872,/,266
503163,/,291
503464,/,301
503771,/,307
504063,/,292
504340,/,277
504634,f,294
504939,f,305
505213,/,274
505513,/,300
505816,/,303
506113,/,297
506392,/,279
506678,/,286
506967,f,289
507257,f,290
507558,f,301
507859,/,301
508166,/,307
508446,/,280
508725,/,279
509021,/,296
509305,/,284
509599,f,294
509922,f,323
510208,/,286
510495,/,287
510773,/,278
511069,/,296
511353,/,284
511640,/,287
511938,f,298
512247,f,309
512544,f,297
512826,/,282
513116,/,290
513406,/,290
513690,/,284
513988,/,298
514292,/,304
514573,N,281
514880,f,307
515155,/,275
515443,/,288
515725,/,282
516023,/,298
516325,/,302
516633,/,308
516923,/,290
517198,f,275
517471,N,273
517778,f,307
518048,f,270
518349,/,301
518661,/,312
518957,/,296
519239,/,282
519533,/,294
519818,/,285
520093,f,275
520391,f,298
520723,f,332
521007,f,284
521294,/,287
521582,/,288
521871,/,289
522151,/,280
522446,/,295
522750,/,304
523060,f,310
523370,f,310
523631,/,261
523924,/,293
524205,/,281
524493,/,288
524792,/,299
525103,/,311
525396,f,293
525690,f,294
525974,f,284
526258,/,284
526536,/,278
526831,/,295
527141,/,310
527442,/,301
527732,f,290
528017,f,285
528334,f,317
528590,/,256
528880,/,290
529183,/,303
529492,/,309
529783,/,291
530070,/,287
530357,f,287
530653,f,296
530926,/,273
531227,/,301
531534,/,307
531828,/,294
532119,/,291
532409,/,290
532681,f,272
532969,f,288
533264,f,295
533578,/,314
533876,/,298
534162,/,286
534458,/,296
534741,/,283
535017,/,276
535288,N,271
535624,f,336
535912,f,288
536204,/,292
536503,/,299
536788,/,285
537065,/,277
537350,/,285
537649,/,299
537927,N,278
538240,f,313
538521,f,281
538815,/,294
539093,/,278
539378,/,285
539673,/,295
539981,/,308
540278,/,297
540416,+,138
540554,N,138
540851,N,297
541153,f,302
541417,f,264
541560,+,143
541704,/,144
542011,/,307
542315,/,304
542607,/,292
542911,/,304
543195,/,284
543458,N,263
543763,f,305
544053,f,290
544360,/,307
544656,/,296
544957,/,301
545246,/,289
545521,/,275
545806,/,285
546095,f,289
546422,f,327
546700,/,278
546998,/,298
547294,/,296
547571,/,277
547854,/,283
548145,/,291
548463,f,318
548769,f,306
549044,/,275
549348,/,304
549631,/,283
549906,/,275
550188,/,282
550491,/,303
550808,f,317
551087,f,279
551397,/,310
551688,/,291
551961,/,273
552243,/,282
552538,/,295
552842,f,304
553157,f,315
553442,/,285
553736,/,294
554014,/,278
554298,/,284
554583,/,285
554887,/,304
555183,f,296
555504,f,321
555787,/,283
556067,/,280
556347,/,280
556631,/,284
556932,/,301
557231,/,299
557513,N,282
